station,date,PRCP,SNOW,TMAX,TMIN,Store,City,Is College,Number,id,Date,Annual_Seasonality,Weekly_Seasonality,Store_ID
STL,2024-05-10,0.0,0.0,73.94,55.94,Downtown St. Louis,St Louis,0,101,1150,2024-05-10,-158.54,229.2,1150.0
STL,2024-05-10,0.0,0.0,73.94,55.94,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-10,563.46,401.35,2034.0
STL,2024-05-10,0.0,0.0,73.94,55.94,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-10,164.43,381.55,1101.0
STL,2024-05-10,0.0,0.0,73.94,55.94,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-10,85.02,285.31,1106.0
STL,2024-05-11,0.0,0.0,78.98,55.04,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-11,-365.88,833.31,1101.0
STL,2024-05-11,0.0,0.0,78.98,55.04,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-11,415.75,1282.77,1106.0
STL,2024-05-11,0.0,0.0,78.98,55.04,Downtown St. Louis,St Louis,0,101,1150,2024-05-11,-337.33,611.43,1150.0
STL,2024-05-11,0.0,0.0,78.98,55.04,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-11,762.25,1234.0,2034.0
STL,2024-05-12,0.0,0.0,84.02,59.0,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-12,1071.76,1053.16,2034.0
STL,2024-05-12,0.0,0.0,84.02,59.0,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-12,339.82,234.33,1101.0
STL,2024-05-12,0.0,0.0,84.02,59.0,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-12,517.39,777.21,1106.0
STL,2024-05-12,0.0,0.0,84.02,59.0,Downtown St. Louis,St Louis,0,101,1150,2024-05-12,-129.03,94.44,1150.0
STL,2024-05-13,0.2,0.0,78.98,64.94,Downtown St. Louis,St Louis,0,101,1150,2024-05-13,-222.37,-74.08,1150.0
STL,2024-05-13,0.2,0.0,78.98,64.94,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-13,615.93,-653.76,2034.0
STL,2024-05-13,0.2,0.0,78.98,64.94,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-13,148.3,-444.67,1101.0
STL,2024-05-13,0.2,0.0,78.98,64.94,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-13,523.85,-681.11,1106.0
STL,2024-05-14,12.01,0.0,71.96,64.04,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-14,-158.32,-434.49,1101.0
STL,2024-05-14,12.01,0.0,71.96,64.04,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-14,81.05,-688.63,1106.0
STL,2024-05-14,12.01,0.0,71.96,64.04,Downtown St. Louis,St Louis,0,101,1150,2024-05-14,-244.83,-138.58,1150.0
STL,2024-05-14,12.01,0.0,71.96,64.04,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-14,-126.88,-805.45,2034.0
STL,2024-05-15,0.0,0.0,78.98,60.08,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-15,114.73,-372.47,1101.0
STL,2024-05-15,0.0,0.0,78.98,60.08,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-15,489.54,-469.13,1106.0
STL,2024-05-15,0.0,0.0,78.98,60.08,Downtown St. Louis,St Louis,0,101,1150,2024-05-15,39.76,-328.82,1150.0
STL,2024-05-15,0.0,0.0,78.98,60.08,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-15,-130.56,-639.54,2034.0
STL,2024-05-16,1.3,0.0,75.92,62.96,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-16,190.53,-146.5,1101.0
STL,2024-05-16,1.3,0.0,75.92,62.96,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-16,304.89,-462.57,1106.0
STL,2024-05-16,1.3,0.0,75.92,62.96,Downtown St. Louis,St Louis,0,101,1150,2024-05-16,-251.42,-324.62,1150.0
STL,2024-05-16,1.3,0.0,75.92,62.96,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-16,-82.38,-560.61,2034.0
STL,2024-05-17,0.0,0.0,84.02,66.02,Downtown St. Louis,St Louis,0,101,1150,2024-05-17,-105.8,194.68,1150.0
STL,2024-05-17,0.0,0.0,84.02,66.02,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-17,-424.06,380.89,2034.0
STL,2024-05-17,0.0,0.0,84.02,66.02,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-17,247.27,345.72,1101.0
STL,2024-05-17,0.0,0.0,84.02,66.02,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-17,542.92,288.38,1106.0
STL,2024-05-18,0.0,0.0,87.98,64.04,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-18,-448.87,1186.62,2034.0
STL,2024-05-18,0.0,0.0,87.98,64.04,Downtown St. Louis,St Louis,0,101,1150,2024-05-18,-46.24,530.77,1150.0
STL,2024-05-18,0.0,0.0,87.98,64.04,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-18,-306.18,797.92,1101.0
STL,2024-05-18,0.0,0.0,87.98,64.04,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-18,-47.69,1191.72,1106.0
STL,2024-05-19,0.0,0.0,91.04,69.98,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-19,-121.62,218.35,1101.0
STL,2024-05-19,0.0,0.0,91.04,69.98,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-19,-6.42,747.7,1106.0
STL,2024-05-19,0.0,0.0,91.04,69.98,Downtown St. Louis,St Louis,0,101,1150,2024-05-19,194.34,86.41,1150.0
STL,2024-05-19,0.0,0.0,91.04,69.98,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-19,-38.39,1068.29,2034.0
STL,2024-05-20,0.0,0.0,87.08,73.04,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-20,-105.49,-431.73,1101.0
STL,2024-05-20,0.0,0.0,87.08,73.04,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-20,236.25,-640.37,1106.0
STL,2024-05-20,0.0,0.0,87.08,73.04,Downtown St. Louis,St Louis,0,101,1150,2024-05-20,-17.91,-45.2,1150.0
STL,2024-05-20,0.0,0.0,87.08,73.04,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-20,123.89,-635.08,2034.0
STL,2024-05-21,3.19,0.0,91.04,73.04,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-21,-148.86,-415.7,1101.0
STL,2024-05-21,3.19,0.0,91.04,73.04,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-21,147.84,-636.38,1106.0
STL,2024-05-21,3.19,0.0,91.04,73.04,Downtown St. Louis,St Louis,0,101,1150,2024-05-21,-104.84,-128.65,1150.0
STL,2024-05-21,3.19,0.0,91.04,73.04,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-21,54.51,-805.54,2034.0
STL,2024-05-22,1.1,0.0,75.92,62.96,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-22,265.23,-616.88,2034.0
STL,2024-05-22,1.1,0.0,75.92,62.96,Downtown St. Louis,St Louis,0,101,1150,2024-05-22,170.88,-290.32,1150.0
STL,2024-05-22,1.1,0.0,75.92,62.96,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-22,269.23,-448.01,1106.0
STL,2024-05-22,1.1,0.0,75.92,62.96,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-22,-287.15,-346.92,1101.0
STL,2024-05-23,1.3,0.0,82.94,64.04,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-23,251.91,-117.37,1101.0
STL,2024-05-23,1.3,0.0,82.94,64.04,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-23,373.53,-456.84,1106.0
STL,2024-05-23,1.3,0.0,82.94,64.04,Downtown St. Louis,St Louis,0,101,1150,2024-05-23,-157.07,-281.41,1150.0
STL,2024-05-23,1.3,0.0,82.94,64.04,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-23,250.84,-542.8,2034.0
STL,2024-05-24,2.09,0.0,87.98,69.08,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-24,202.05,310.62,1101.0
STL,2024-05-24,2.09,0.0,87.98,69.08,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-24,398.51,287.31,1106.0
STL,2024-05-24,2.09,0.0,87.98,69.08,Downtown St. Louis,St Louis,0,101,1150,2024-05-24,151.98,175.85,1150.0
STL,2024-05-24,2.09,0.0,87.98,69.08,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-24,19.52,361.46,2034.0
STL,2024-05-25,0.0,0.0,82.04,62.96,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-25,17.8,760.67,1101.0
STL,2024-05-25,0.0,0.0,82.04,62.96,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-25,-191.05,1108.08,1106.0
STL,2024-05-25,0.0,0.0,82.04,62.96,Downtown St. Louis,St Louis,0,101,1150,2024-05-25,-211.93,453.85,1150.0
STL,2024-05-25,0.0,0.0,82.04,62.96,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-25,617.96,1149.23,2034.0
STL,2024-05-26,17.4,0.0,87.08,64.04,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-26,1542.35,1071.69,2034.0
STL,2024-05-26,17.4,0.0,87.08,64.04,Downtown St. Louis,St Louis,0,101,1150,2024-05-26,-391.11,74.96,1150.0
STL,2024-05-26,17.4,0.0,87.08,64.04,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-26,343.35,707.67,1106.0
STL,2024-05-26,17.4,0.0,87.08,64.04,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-26,-57.94,205.83,1101.0
STL,2024-05-27,0.91,0.0,82.04,62.96,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-27,102.18,-425.11,1101.0
STL,2024-05-27,0.91,0.0,82.04,62.96,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-27,565.22,-596.76,1106.0
STL,2024-05-27,0.91,0.0,82.04,62.96,Downtown St. Louis,St Louis,0,101,1150,2024-05-27,406.29,-34.05,1150.0
STL,2024-05-27,0.91,0.0,82.04,62.96,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-27,497.51,-625.29,2034.0
STL,2024-05-28,0.0,0.0,80.96,60.98,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-28,130.09,-391.51,1101.0
STL,2024-05-28,0.0,0.0,80.96,60.98,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-28,90.69,-582.22,1106.0
STL,2024-05-28,0.0,0.0,80.96,60.98,Downtown St. Louis,St Louis,0,101,1150,2024-05-28,-313.49,-131.12,1150.0
STL,2024-05-28,0.0,0.0,80.96,60.98,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-28,263.42,-818.9,2034.0
STL,2024-05-29,0.0,0.0,78.08,57.02,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-29,237.33,-315.96,1101.0
STL,2024-05-29,0.0,0.0,78.08,57.02,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-29,53.16,-440.98,1106.0
STL,2024-05-29,0.0,0.0,78.08,57.02,Downtown St. Louis,St Louis,0,101,1150,2024-05-29,-323.46,-253.79,1150.0
STL,2024-05-29,0.0,0.0,78.08,57.02,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-29,-222.05,-600.23,2034.0
STL,2024-05-30,0.0,0.0,80.06,57.02,Downtown St. Louis,St Louis,0,101,1150,2024-05-30,25.89,-232.71,1150.0
STL,2024-05-30,0.0,0.0,80.06,57.02,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-30,-562.3,-506.38,2034.0
STL,2024-05-30,0.0,0.0,80.06,57.02,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-30,132.65,-97.5,1101.0
STL,2024-05-30,0.0,0.0,80.06,57.02,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-30,9.69,-433.13,1106.0
STL,2024-05-31,0.59,0.0,80.96,64.94,Downtown St. Louis,St Louis,0,101,1150,2024-05-31,-82.19,176.03,1150.0
STL,2024-05-31,0.59,0.0,80.96,64.94,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-05-31,381.94,349.91,2034.0
STL,2024-05-31,0.59,0.0,80.96,64.94,"Central West End, St. Louis",St Louis,0,55,1101,2024-05-31,-243.14,274.54,1101.0
STL,2024-05-31,0.59,0.0,80.96,64.94,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-05-31,112.9,285.62,1106.0
STL,2024-06-01,0.51,0.0,80.06,66.92,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-01,110.92,728.17,1101.0
STL,2024-06-01,0.51,0.0,80.06,66.92,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-01,242.61,1023.26,1106.0
STL,2024-06-01,0.51,0.0,80.06,66.92,Downtown St. Louis,St Louis,0,101,1150,2024-06-01,-587.49,396.8,1150.0
STL,2024-06-01,0.51,0.0,80.06,66.92,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-01,-24.9,1132.42,2034.0
STL,2024-06-02,0.0,0.0,86.0,62.06,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-02,-298.02,193.87,1101.0
STL,2024-06-02,0.0,0.0,86.0,62.06,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-02,-198.89,665.01,1106.0
STL,2024-06-02,0.0,0.0,86.0,62.06,Downtown St. Louis,St Louis,0,101,1150,2024-06-02,8.17,60.08,1150.0
STL,2024-06-02,0.0,0.0,86.0,62.06,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-02,-537.02,1063.17,2034.0
STL,2024-06-03,1.5,0.0,91.04,71.06,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-03,39.78,-637.36,2034.0
STL,2024-06-03,1.5,0.0,91.04,71.06,Downtown St. Louis,St Louis,0,101,1150,2024-06-03,-202.49,-49.4,1150.0
STL,2024-06-03,1.5,0.0,91.04,71.06,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-03,61.78,-419.91,1101.0
STL,2024-06-03,1.5,0.0,91.04,71.06,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-03,-260.7,-547.54,1106.0
STL,2024-06-04,0.2,0.0,86.0,71.06,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-04,76.45,-365.87,1101.0
STL,2024-06-04,0.2,0.0,86.0,71.06,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-04,-140.24,-537.02,1106.0
STL,2024-06-04,0.2,0.0,86.0,71.06,Downtown St. Louis,St Louis,0,101,1150,2024-06-04,-5.92,-141.9,1150.0
STL,2024-06-04,0.2,0.0,86.0,71.06,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-04,-39.01,-832.9,2034.0
STL,2024-06-05,0.91,0.0,84.92,69.08,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-05,-36.44,-588.69,2034.0
STL,2024-06-05,0.91,0.0,84.92,69.08,Downtown St. Louis,St Louis,0,101,1150,2024-06-05,-163.41,-226.29,1150.0
STL,2024-06-05,0.91,0.0,84.92,69.08,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-05,-207.97,-281.1,1101.0
STL,2024-06-05,0.91,0.0,84.92,69.08,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-05,-52.45,-436.82,1106.0
STL,2024-06-06,0.0,0.0,86.0,64.94,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-06,-269.06,-89.72,1101.0
STL,2024-06-06,0.0,0.0,86.0,64.94,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-06,65.3,-395.12,1106.0
STL,2024-06-06,0.0,0.0,86.0,64.94,Downtown St. Louis,St Louis,0,101,1150,2024-06-06,-116.94,-183.08,1150.0
STL,2024-06-06,0.0,0.0,86.0,64.94,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-06,127.04,-455.48,2034.0
STL,2024-06-07,0.0,0.0,89.96,60.98,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-07,-294.93,239.32,1101.0
STL,2024-06-07,0.0,0.0,89.96,60.98,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-07,38.75,278.75,1106.0
STL,2024-06-07,0.0,0.0,89.96,60.98,Downtown St. Louis,St Louis,0,101,1150,2024-06-07,-203.18,195.05,1150.0
STL,2024-06-07,0.0,0.0,89.96,60.98,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-07,-35.5,351.14,2034.0
STL,2024-06-08,2.91,0.0,87.98,69.08,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-08,48.97,708.34,1101.0
STL,2024-06-08,2.91,0.0,87.98,69.08,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-08,-263.23,947.06,1106.0
STL,2024-06-08,2.91,0.0,87.98,69.08,Downtown St. Louis,St Louis,0,101,1150,2024-06-08,-166.76,377.15,1150.0
STL,2024-06-08,2.91,0.0,87.98,69.08,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-08,246.45,1128.7,2034.0
STL,2024-06-09,0.0,0.0,80.96,64.04,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-09,-108.58,1034.54,2034.0
STL,2024-06-09,0.0,0.0,80.96,64.04,Downtown St. Louis,St Louis,0,101,1150,2024-06-09,-100.22,34.03,1150.0
STL,2024-06-09,0.0,0.0,80.96,64.04,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-09,-16.26,179.71,1101.0
STL,2024-06-09,0.0,0.0,80.96,64.04,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-09,-306.61,620.57,1106.0
STL,2024-06-10,0.0,0.0,78.98,60.08,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-10,81.53,-418.88,1101.0
STL,2024-06-10,0.0,0.0,78.98,60.08,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-10,-0.97,-511.95,1106.0
STL,2024-06-10,0.0,0.0,78.98,60.08,Downtown St. Louis,St Louis,0,101,1150,2024-06-10,382.5,-81.37,1150.0
STL,2024-06-10,0.0,0.0,78.98,60.08,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-10,145.51,-663.8,2034.0
STL,2024-06-11,0.0,0.0,84.02,57.92,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-11,78.3,-339.0,1101.0
STL,2024-06-11,0.0,0.0,84.02,57.92,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-11,76.35,-500.61,1106.0
STL,2024-06-11,0.0,0.0,84.02,57.92,Downtown St. Louis,St Louis,0,101,1150,2024-06-11,282.08,-164.38,1150.0
STL,2024-06-11,0.0,0.0,84.02,57.92,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-11,539.66,-851.24,2034.0
STL,2024-06-12,0.0,0.0,91.04,69.08,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-12,38.17,-580.34,2034.0
STL,2024-06-12,0.0,0.0,91.04,69.08,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-12,19.98,-245.88,1101.0
STL,2024-06-12,0.0,0.0,91.04,69.08,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-12,-68.23,-425.95,1106.0
STL,2024-06-12,0.0,0.0,91.04,69.08,Downtown St. Louis,St Louis,0,101,1150,2024-06-12,301.19,-217.84,1150.0
STL,2024-06-13,0.51,0.0,95.0,71.96,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-13,-26.26,-381.31,2034.0
STL,2024-06-13,0.51,0.0,95.0,71.96,Downtown St. Louis,St Louis,0,101,1150,2024-06-13,-2.25,-139.16,1150.0
STL,2024-06-13,0.51,0.0,95.0,71.96,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-13,-86.86,-351.22,1106.0
STL,2024-06-13,0.51,0.0,95.0,71.96,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-13,-45.0,-90.66,1101.0
STL,2024-06-14,0.0,0.0,91.04,73.04,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-14,-189.1,211.04,1101.0
STL,2024-06-14,0.0,0.0,91.04,73.04,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-14,312.29,267.05,1106.0
STL,2024-06-14,0.0,0.0,91.04,73.04,Downtown St. Louis,St Louis,0,101,1150,2024-06-14,-437.4,224.46,1150.0
STL,2024-06-14,0.0,0.0,91.04,73.04,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-14,378.19,361.75,2034.0
STL,2024-06-15,0.0,0.0,93.02,66.02,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-15,-332.99,1122.16,2034.0
STL,2024-06-15,0.0,0.0,93.02,66.02,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-15,-219.66,686.06,1101.0
STL,2024-06-15,0.0,0.0,93.02,66.02,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-15,205.98,890.22,1106.0
STL,2024-06-15,0.0,0.0,93.02,66.02,Downtown St. Louis,St Louis,0,101,1150,2024-06-15,-564.12,397.16,1150.0
STL,2024-06-16,0.0,0.0,96.98,78.98,Downtown St. Louis,St Louis,0,101,1150,2024-06-16,-331.4,7.93,1150.0
STL,2024-06-16,0.0,0.0,96.98,78.98,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-16,-359.03,989.39,2034.0
STL,2024-06-16,0.0,0.0,96.98,78.98,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-16,-133.33,171.29,1101.0
STL,2024-06-16,0.0,0.0,96.98,78.98,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-16,76.87,582.91,1106.0
STL,2024-06-17,0.0,0.0,96.08,78.08,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-17,-227.81,-696.36,2034.0
STL,2024-06-17,0.0,0.0,96.08,78.08,Downtown St. Louis,St Louis,0,101,1150,2024-06-17,130.05,-111.14,1150.0
STL,2024-06-17,0.0,0.0,96.08,78.08,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-17,-118.14,-416.12,1101.0
STL,2024-06-17,0.0,0.0,96.08,78.08,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-17,33.99,-497.89,1106.0
STL,2024-06-18,0.0,0.0,87.98,77.0,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-18,76.74,-308.3,1101.0
STL,2024-06-18,0.0,0.0,87.98,77.0,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-18,340.16,-466.05,1106.0
STL,2024-06-18,0.0,0.0,87.98,77.0,Downtown St. Louis,St Louis,0,101,1150,2024-06-18,12.2,-197.6,1150.0
STL,2024-06-18,0.0,0.0,87.98,77.0,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-18,-51.08,-868.63,2034.0
STL,2024-06-19,0.0,0.0,93.02,77.0,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-19,41.19,-223.37,1101.0
STL,2024-06-19,0.0,0.0,93.02,77.0,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-19,59.7,-418.12,1106.0
STL,2024-06-19,0.0,0.0,93.02,77.0,Downtown St. Louis,St Louis,0,101,1150,2024-06-19,76.0,-232.4,1150.0
STL,2024-06-19,0.0,0.0,93.02,77.0,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-19,336.03,-572.27,2034.0
STL,2024-06-20,0.0,0.0,93.92,75.92,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-20,-192.02,-96.61,1101.0
STL,2024-06-20,0.0,0.0,93.92,75.92,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-20,225.44,-321.33,1106.0
STL,2024-06-20,0.0,0.0,93.92,75.92,Downtown St. Louis,St Louis,0,101,1150,2024-06-20,13.44,-115.53,1150.0
STL,2024-06-20,0.0,0.0,93.92,75.92,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-20,504.02,-294.99,2034.0
STL,2024-06-21,0.0,0.0,95.0,73.94,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-21,-95.46,250.18,1106.0
STL,2024-06-21,0.0,0.0,95.0,73.94,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-21,58.13,367.29,2034.0
STL,2024-06-21,0.0,0.0,95.0,73.94,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-21,-151.54,193.42,1101.0
STL,2024-06-21,0.0,0.0,95.0,73.94,Downtown St. Louis,St Louis,0,101,1150,2024-06-21,-133.37,257.0,1150.0
STL,2024-06-22,0.0,0.0,95.0,78.98,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-22,74.12,652.54,1101.0
STL,2024-06-22,0.0,0.0,95.0,78.98,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-22,16.84,866.66,1106.0
STL,2024-06-22,0.0,0.0,95.0,78.98,Downtown St. Louis,St Louis,0,101,1150,2024-06-22,110.73,440.31,1150.0
STL,2024-06-22,0.0,0.0,95.0,78.98,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-22,213.16,1127.25,2034.0
STL,2024-06-23,0.0,0.0,93.92,78.08,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-23,-120.12,173.42,1101.0
STL,2024-06-23,0.0,0.0,93.92,78.08,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-23,52.74,566.02,1106.0
STL,2024-06-23,0.0,0.0,93.92,78.08,Downtown St. Louis,St Louis,0,101,1150,2024-06-23,-245.86,6.77,1150.0
STL,2024-06-23,0.0,0.0,93.92,78.08,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-23,182.29,956.08,2034.0
STL,2024-06-24,0.0,0.0,96.98,73.04,Downtown St. Louis,St Louis,0,101,1150,2024-06-24,-151.62,-140.0,1150.0
STL,2024-06-24,0.0,0.0,96.98,73.04,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-24,-134.51,-407.78,1101.0
STL,2024-06-24,0.0,0.0,96.98,73.04,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-24,77.29,-495.28,1106.0
STL,2024-06-24,0.0,0.0,96.98,73.04,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-24,346.3,-754.07,2034.0
STL,2024-06-25,1.61,0.0,102.92,75.02,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-25,866.28,-888.23,2034.0
STL,2024-06-25,1.61,0.0,102.92,75.02,Downtown St. Louis,St Louis,0,101,1150,2024-06-25,173.89,-231.1,1150.0
STL,2024-06-25,1.61,0.0,102.92,75.02,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-25,15.47,-437.86,1106.0
STL,2024-06-25,1.61,0.0,102.92,75.02,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-25,-209.63,-275.82,1101.0
STL,2024-06-26,3.11,0.0,84.92,71.06,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-26,-107.36,-211.34,1101.0
STL,2024-06-26,3.11,0.0,84.92,71.06,"Delmar Loop, St. Louis",St Louis,0,59,1106,2024-06-26,-44.19,-427.06,1106.0
STL,2024-06-26,3.11,0.0,84.92,71.06,Downtown St. Louis,St Louis,0,101,1150,2024-06-26,153.45,-264.69,1150.0
STL,2024-06-26,3.11,0.0,84.92,71.06,"St. Louis, MO Soulard",St Louis,0,333,2034,2024-06-26,658.92,-569.72,2034.0
STL,2024-06-27,0.0,0.0,89.06,69.08,"Central West End, St. Louis",St Louis,0,55,1101,2024-06-27,-135.31,-110.21,1101.0
